comuna,titulo,precio_clp,habitaciones,banos,superficie_m2,estacionamientos,fecha_publicacion,codigo_aviso,url,tipo_publicacion,tipo_propiedad,precio_uf
La Florida,Departamento en Colombia con Vicente Valdes,385000.0,1.0,1.0,47.0,1.0,21/07/2026,124399465,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/colombia/124399465,arriendo-mensual,departamento,9.42592678282836
La Florida,"La Florida, Dpto 2d2b + est + bod. 14 vic. Mackenna",350000.0,2.0,2.0,53.0,1.0,21/07/2026,44410583,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/dpto-2d2b-est-bod-14-vic-mackenna/44410583,arriendo-mensual,departamento,8.569024348025783
La Florida,"La Florida, Vic mackenna oriente 7492",310000.0,1.0,1.0,38.0,1.0,21/07/2026,125422537,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/vic-mackenna-oriente-7492/125422537,arriendo-mensual,departamento,7.5897072796799785
La Florida,"La Florida, Alonso de Ercilla 7698",370000.0,1.0,1.0,37.0,,21/07/2026,125422316,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/alonso-de-ercilla-7698/125422316,arriendo-mensual,departamento,9.058682882198685
La Florida,"La Florida, Luminoso Hogar Ideal para Inversión (176255)",550000.0,3.0,1.0,70.0,1.0,21/07/2026,125422246,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/luminoso-hogar-ideal-para-inversion-176255/125422246,arriendo-mensual,departamento,13.465609689754801
La Florida,"La Florida, Avenida Vicuña Mackenna Oriente",222000.0,1.0,1.0,32.0,,20/07/2026,122411366,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/avenida-vicuna-mackenna-oriente/122411366,arriendo-mensual,departamento,5.435209729319211
La Florida,"La Florida, Metro bellavista - vicuña mackenna 6790",340000.0,1.0,1.0,30.0,,20/07/2026,104327758,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/metro-bellavista-vicuna-mackenna-6790/104327758,arriendo-mensual,departamento,8.324195080939331
La Florida,"La Florida, MAP - Se Arrienda hermoso y amplio Dpto de 87m2 3H,2B,1E, en La Florida.",750000.0,3.0,2.0,87.0,1.0,20/07/2026,125337475,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/map-se-arrienda-hermoso-y-amplio-dpto-de-87m2-3h-2b-1e-en-la-florida/125337475,arriendo-mensual,departamento,18.362195031483818
La Florida,"La Florida, Depto. 2D + 2B+1E, $630.000 (176141)",630000.0,2.0,2.0,58.0,1.0,20/07/2026,125332524,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/depto-2d-2b-1e-630-000-176141/125332524,arriendo-mensual,departamento,15.424243826446409
La Florida,"Departamento la Florida, Metro Vicente Valdés",370000.0,1.0,1.0,45.0,,19/07/2026,122021154,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/avenida-vicuna-mackenna-poniente-7735/122021154,arriendo-mensual,departamento,9.058682882198685
La Florida,"La Florida, Froilan lagos sepulveda",350000.0,1.0,1.0,35.05,,18/07/2026,125182072,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/froilan-lagos-sepulveda/125182072,arriendo-mensual,departamento,8.569024348025783
La Florida,"La Florida, Calle colombia a pasos de walkers martínez",430000.0,1.0,1.0,40.0,1.0,18/07/2026,125173377,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/calle-colombia-a-pasos-de-walkers-martinez/125173377,arriendo-mensual,departamento,10.52765848471739
La Florida,"La Florida, Walker martinez / avda. La florida",500000.0,2.0,2.0,60.0,1.0,18/07/2026,120710157,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/walker-martinez-avda-la-florida/120710157,arriendo-mensual,departamento,12.241463354322546
La Florida,"La Florida, Lía Aguirre",400000.0,1.0,1.0,32.0,1.0,18/07/2026,76246213,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/lia-aguirre/76246213,arriendo-mensual,departamento,9.793170683458037
La Florida,"La Florida, Vicente valdes",440000.0,1.0,1.0,37.0,1.0,18/07/2026,125169572,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/vicente-valdes/125169572,arriendo-mensual,departamento,10.77248775180384
La Florida,"La Florida, Vicuña mackenna 8835",595000.0,3.0,2.0,95.0,1.0,18/07/2026,125164662,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/vicuna-mackenna-8835/125164662,arriendo-mensual,departamento,14.56734139164383
La Florida,"La Florida, Santa amalia",450000.0,4.0,1.0,70.0,,18/07/2026,125164397,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/santa-amalia/125164397,arriendo-mensual,departamento,11.017317018890292
La Florida,"La Florida, .",630000.0,1.0,1.0,45.0,,18/07/2026,125123811,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/sin-direccion/125123811,arriendo-mensual,departamento,15.424243826446409
La Florida,"La Florida, Metro bella vista la florida",370000.0,2.0,1.0,45.0,,17/07/2026,125074277,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/metro-bella-vista-la-florida/125074277,arriendo-mensual,departamento,9.058682882198685
La Florida,"La Florida, Walker martinez con av mexico",430000.0,2.0,1.0,60.0,1.0,16/07/2026,125010798,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/walker-martinez-con-av-mexico/125010798,arriendo-mensual,departamento,10.52765848471739
La Florida,"La Florida, Barcelona / Vicuña Mackenna Oriente",490000.0,2.0,2.0,58.0,1.0,16/07/2026,36116503,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/barcelona-vicuna-mackenna-oriente/36116503,arriendo-mensual,departamento,11.996634087236096
La Florida,"La Florida, Vicuña Mackenna",175000.0,1.0,1.0,32.0,,16/07/2026,125007524,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/vicuna-mackenna/125007524,arriendo-mensual,departamento,4.2845121740128915
La Florida,"La Florida, Vicuña Mackenna",175000.0,1.0,1.0,33.0,,16/07/2026,125007500,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/vicuna-mackenna/125007500,arriendo-mensual,departamento,4.2845121740128915
La Florida,"La Florida, Froilan roa 6333",360000.0,1.0,1.0,40.0,,16/07/2026,124997910,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/froilan-roa-6333/124997910,arriendo-mensual,departamento,8.813853615112233
La Florida,"La Florida, Froilán Lagos Sepúlveda",520000.0,2.0,2.0,65.0,1.0,15/07/2026,29027523,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/froilan-lagos-sepulveda/29027523,arriendo-mensual,departamento,12.731121888495448
La Florida,"La Florida, Froilán Lagos Sepúlveda",150000.0,1.0,1.0,25.0,,15/07/2026,124866459,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/froilan-lagos-sepulveda/124866459,arriendo-mensual,departamento,3.672439006296764
La Florida,"La Florida, Froilán Lagos Sepúlveda",150000.0,1.0,1.0,25.0,,15/07/2026,124866395,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/froilan-lagos-sepulveda/124866395,arriendo-mensual,departamento,3.672439006296764
La Florida,"La Florida, Hospital la florida",550000.0,2.0,2.0,52.0,1.0,15/07/2026,124865974,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/hospital-la-florida/124865974,arriendo-mensual,departamento,13.465609689754801
La Florida,"La Florida, Punta Arenas, La Florida, Región Metropolitana de Santiago, Chile",650000.0,2.0,2.0,50.0,1.0,15/07/2026,124864047,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/punta-arenas-la-florida-region-metropolitana-de-santiago-chile/124864047,arriendo-mensual,departamento,15.91390236061931
La Florida,"La Florida, av walker martinez 1600",460000.0,2.0,2.0,60.0,1.0,15/07/2026,124862523,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/av-walker-martinez-1600/124862523,arriendo-mensual,departamento,11.262146285976742
La Florida,"La Florida, Oferta! arriendo de $440.000 x 3 meses y al 4to mes $470.00”",440000.0,2.0,1.0,42.0,,15/07/2026,124073384,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/oferta-arriendo-de-440-000-x-3-meses-y-al-4to-mes-470-00/124073384,arriendo-mensual,departamento,10.77248775180384
La Florida,"La Florida, Inglaterra 59",465000.0,2.0,2.0,58.0,,15/07/2026,124857182,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/inglaterra-59/124857182,arriendo-mensual,departamento,11.384560919519968
La Florida,"La Florida, Vive la Comodidad en Tu Nuevo Hogar (175663)",320000.0,2.0,1.0,48.0,,15/07/2026,124857084,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/vive-la-comodidad-en-tu-nuevo-hogar-175663/124857084,arriendo-mensual,departamento,7.834536546766429
La Florida,"La Florida, Metro Vicente Valdés - 2 Dormitorios",430000.0,2.0,1.0,46.0,1.0,15/07/2026,124837024,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/metro-vicente-valdes-2-dormitorios/124837024,arriendo-mensual,departamento,10.52765848471739
La Florida,"La Florida, Froilan Lagos / Hospital La Florida",450000.0,1.0,1.0,39.0,1.0,14/07/2026,124745176,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/froilan-lagos-hospital-la-florida/124745176,arriendo-mensual,departamento,11.017317018890292
La Florida,"La Florida, Avenida Vicuña Mackenna Poniente",360000.0,1.0,1.0,38.0,,14/07/2026,124740048,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/avenida-vicuna-mackenna-poniente/124740048,arriendo-mensual,departamento,8.813853615112233
La Florida,"La Florida, Vicuña Mackenna",224000.0,1.0,1.0,23.0,,14/07/2026,124739941,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/vicuna-mackenna/124739941,arriendo-mensual,departamento,5.4841755827365
La Florida,"La Florida, Vicuña Mackenna",224000.0,1.0,1.0,23.0,,14/07/2026,124739918,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/vicuna-mackenna/124739918,arriendo-mensual,departamento,5.4841755827365
La Florida,"La Florida, la florida",320000.0,1.0,1.0,40.0,,14/07/2026,124738719,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/la-florida/124738719,arriendo-mensual,departamento,7.834536546766429
La Florida,"La Florida, Vicuña Mackenna",404800.0,2.0,1.0,55.0,,14/07/2026,10670210,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/vicuna-mackenna/10670210,arriendo-mensual,departamento,9.910688731659533
La Florida,"La Florida, Moderno depto de un dormitorio en arriendo (175260)",360000.0,1.0,1.0,29.33,,14/07/2026,124726808,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/moderno-depto-de-un-dormitorio-en-arriendo-175260/124726808,arriendo-mensual,departamento,8.813853615112233
La Florida,"La Florida, Avenida Walker Martínez 3142, La Florida, Santiago Metropolitan Region 8240000, Chile",850000.0,3.0,2.0,89.0,1.0,14/07/2026,124725939,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/avenida-walker-martinez-3142-la-florida-santiago-metropolitan-region-8240000-chile/124725939,arriendo-mensual,departamento,20.81048770234833
La Florida,"La Florida, Arriendo departamento en calle millaray cercano a metro mirador!! excelente ubicacion",420000.0,1.0,1.0,41.0,,14/07/2026,124725708,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/arriendo-departamento-en-calle-millaray-cercano-a-metro-mirador-excelente-ubicacion/124725708,arriendo-mensual,departamento,10.282829217630939
La Florida,"La Florida, AV. La Florida / Walker Martinez",430000.0,2.0,1.0,50.0,1.0,14/07/2026,124725337,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/av-la-florida-walker-martinez/124725337,arriendo-mensual,departamento,10.52765848471739
La Florida,"Home Studio Amplio con Terraza Frente Mall Cenco Florida,",280000.0,1.0,1.0,25.0,,13/07/2026,124717527,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/avenida-vicuna-mackenna-6101/124717527,arriendo-mensual,departamento,6.855219478420626
La Florida,"La Florida, Nueva Uno 6476",380000.0,1.0,1.0,,1.0,13/07/2026,124715703,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/nueva-uno-6476/124715703,arriendo-mensual,departamento,9.303512149285135
La Florida,Departamento en Condominio Mirador Azul,400000.0,2.0,1.0,47.0,,13/07/2026,124438877,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/avenida-vicuna-mackenna-poniente-6299/124438877,arriendo-mensual,departamento,9.793170683458037
La Florida,"La Florida, Walker Martinez 1600 La Florida",460000.0,2.0,2.0,60.0,1.0,13/07/2026,124704434,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/walker-martinez-1600-la-florida/124704434,arriendo-mensual,departamento,11.262146285976742
La Florida,"La Florida, Arriendo 2D 2B La Florida (162856)",680000.0,3.0,2.0,81.0,1.0,13/07/2026,117966718,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/arriendo-2d-2b-la-florida-162856/117966718,arriendo-mensual,departamento,16.648390161878662
La Florida,"La Florida, Vicuña Mackenna Poniente con Paso El Roble",460000.0,2.0,1.0,48.0,,13/07/2026,112170175,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/vicuna-mackenna-poniente-con-paso-el-roble/112170175,arriendo-mensual,departamento,11.262146285976742
La Florida,"La Florida, Vicuña mackenna 115400",600000.0,3.0,2.0,80.0,1.0,13/07/2026,35599468,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/vicuna-mackenna-115400/35599468,arriendo-mensual,departamento,14.689756025187055
La Florida,"La Florida, Walker Martinez 815",360000.0,1.0,1.0,42.0,,13/07/2026,115345870,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/walker-martinez-815/115345870,arriendo-mensual,departamento,8.813853615112233
La Florida,Arriendo Departamento Nuevo en la Florida 2D 2B,700000.0,2.0,2.0,55.0,1.0,12/07/2026,124542957,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/geronimo-de-alderete-396/124542957,arriendo-mensual,departamento,17.138048696051566
La Florida,"La Florida, geronimo de alderete 208",532000.0,2.0,2.0,60.0,,12/07/2026,124488392,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/geronimo-de-alderete-208/124488392,arriendo-mensual,departamento,13.02491700899919
La Florida,"La Florida, Vicuña Mackenna",228000.0,1.0,1.0,32.0,,11/07/2026,124483001,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/vicuna-mackenna/124483001,arriendo-mensual,departamento,5.582107289571081
La Florida,"La Florida, Vicuña Mackenna",228000.0,1.0,1.0,32.0,,11/07/2026,124482974,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/vicuna-mackenna/124482974,arriendo-mensual,departamento,5.582107289571081
La Florida,"La Florida, Departamento a pasos de metro los quillayes (175106)",500000.0,3.0,2.0,58.0,1.0,11/07/2026,124482039,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/departamento/departamento-a-pasos-de-metro-los-quillayes-175106/124482039,arriendo-mensual,departamento,12.241463354322546
