confianza,id_aviso,titulo,comuna,tipo,operacion,precio_uf,precio_clp,m2_util,m2_total,dormitorios,banos,senales,url
BAJA,4023559154,"Terreno Urbano, Industria Inofensiva, Galpón, Inversión.",la-florida,casa,venta,,215000000.0,490,490,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4023559154-terreno-urbano-industria-inofensiva-galpon-inversion-_JM
BAJA,3798782416,Linda Casa 2 Pisos En Condominio - Sector Andalien,la-florida,casa,venta,5030.0,,93,126,3,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3798782416-linda-casa-2-pisos-en-condominio-sector-andalien-_JM
BAJA,2039819951,Casa La Florida,la-florida,casa,venta,3360.0,,117,203,5,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2039819951-casa-la-florida-_JM
BAJA,1900660369,Amplia Propiedad En Parque Privado. Acceso Cerrado.,la-florida,casa,venta,6200.0,,135,236,4,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1900660369-amplia-propiedad-en-parque-privado-acceso-cerrado-_JM
BAJA,2007824643,Casa Familiar En Exclusivo Condominio Cerrado-walkermartinez,la-florida,casa,venta,,185000000.0,93,126,3,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2007824643-casa-familiar-en-exclusivo-condominio-cerrado-walkermartinez-_JM
BAJA,4021114028,"Preciosa Casa En Condominio Consolidado, Gran Patio.",la-florida,casa,venta,8200.0,,108,290,3,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4021114028-preciosa-casa-en-condominio-consolidado-gran-patio-_JM
BAJA,4223494126,Linda Casa Metro Bella Vista De La Florida Y Mall,la-florida,casa,venta,,167500000.0,90,120,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4223494126-linda-casa-metro-bella-vista-de-la-florida-y-mall-_JM
BAJA,4027723414,Centinela De Piedra Norte / Alto Macul,la-florida,casa,venta,9180.0,,130,454,3,4,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4027723414-centinela-de-piedra-norte-alto-macul-_JM
BAJA,4111967802,Camino Del Paisaje / Alto Macul,la-florida,casa,venta,,360000000.0,125,391,3,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4111967802-camino-del-paisaje-alto-macul-_JM
BAJA,2071198537,Casa Condominio 3 Dor. 3 Ba 3 Est. Piscina Alto Macul,la-florida,casa,venta,8450.0,,120,340,3,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2071198537-casa-condominio-3-dor-3-ba-3-est-piscina-alto-macul-_JM
BAJA,1917520945,"Becor Vende Casa 5d-3b, Condominio Cerrado, La Florida",la-florida,casa,venta,7500.0,,115,259,5,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1917520945-becor-vende-casa-5d-3b-condominio-cerrado-la-florida-_JM
BAJA,4196457548,Santa Inés / Jardín Alto / Av. La Florida Orte.,la-florida,casa,venta,,250000002.0,120,180,5,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4196457548-santa-ines-jardin-alto-av-la-florida-orte-_JM
BAJA,4155685578,Jardín Alto / Jardin Del Edén / La Florida,la-florida,casa,venta,,210000001.0,78,153,4,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4155685578-jardin-alto-jardin-del-eden-la-florida-_JM
BAJA,3790458810,Casa Alto Macul,la-florida,casa,venta,6800.0,,120,200,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3790458810-casa-alto-macul-_JM
BAJA,3823274062,Venta Casa Trinidad,la-florida,casa,venta,,260000000.0,80,500,3,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3823274062-venta-casa-trinidad-_JM
BAJA,1983402675,Condominio Los Laureles. Rojas Magallanes Oriente.,la-florida,casa,venta,7250.0,296124728,140,252,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1983402675-condominio-los-laureles-rojas-magallanes-oriente-_JM
BAJA,4051097780,"Micro Barrio Cerrado, Amplio Patio, Jardines De La Viña",la-florida,casa,venta,7100.0,,107,250,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4051097780-micro-barrio-cerrado-amplio-patio-jardines-de-la-vina-_JM
BAJA,4146270444,"Casa En Jardines De La Viña, La Florida. 3d+2b+ Piscina",la-florida,casa,venta,7300.0,,102,244,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4146270444-casa-en-jardines-de-la-vina-la-florida-3d2b-piscina-_JM
BAJA,1988147175,Enrique Olivares / Jardín Alto / La Florida,la-florida,casa,venta,,250000001.0,157,186,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1988147175-enrique-olivares-jardin-alto-la-florida-_JM
BAJA,1986996125,Jardín Alto / Jardín Del Edén / La Florida,la-florida,casa,venta,7629.0,,133,225,4,4,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1986996125-jardin-alto-jardin-del-eden-la-florida-_JM
BAJA,2053140775,Vicuña Mackenna,la-florida,casa,venta,,550000000.0,200,600,7,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2053140775-vicuna-mackenna-_JM
BAJA,4050072254,Enrique Olivares / Jardín Alto / La Florida,la-florida,casa,venta,5199.0,,114,144,4,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4050072254-enrique-olivares-jardin-alto-la-florida-_JM
BAJA,2053127511,"Casa De 2 Pisos Frente A Parque, Cercana Metro Los Quillayes",la-florida,casa,venta,,155000000.0,115,98,4,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2053127511-casa-de-2-pisos-frente-a-parque-cercana-metro-los-quillayes-_JM
BAJA,4160983214,Se Vendehermosa Casa En La Florida,la-florida,casa,venta,5080.0,,11,171,3,2,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-4160983214-se-vendehermosa-casa-en-la-florida-_JM
BAJA,4205337700,Casa En Venta De 4 Dorm. En La Florida,la-florida,casa,venta,,230000000.0,1,150,4,1,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-4205337700-casa-en-venta-de-4-dorm-en-la-florida-_JM
BAJA,4182739276,Se Vende Acogedora Casa Pareada Diego Portales La Florida,la-florida,casa,venta,,86000000.0,1,1,3,1,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-4182739276-se-vende-acogedora-casa-pareada-diego-portales-la-florida-_JM
BAJA,1969407611,"2casas Sólidas, Sector Residencial Entre Sta.amalia,colombia",la-florida,casa,venta,,155000000.0,53,121,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1969407611-2casas-solidas-sector-residencial-entre-staamaliacolombia-_JM
BAJA,1960081035,Casa En La Florida,la-florida,casa,venta,4330.0,,91,75,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1960081035-casa-en-la-florida-_JM
BAJA,1941262357,Jardín Alto / Rojas Magallanes / Santa Amalia,la-florida,casa,venta,,245000000.0,122,145,4,4,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1941262357-jardin-alto-rojas-magallanes-santa-amalia-_JM
BAJA,4146279892,México / Gerónimo Alderete,la-florida,casa,venta,,159000000.0,76,168,4,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4146279892-mexico-geronimo-alderete-_JM
BAJA,4223494314,La Florida,la-florida,casa,venta,,68000000.0,80,92,3,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4223494314-la-florida-_JM
BAJA,1990055615,Colombia / Walker Martinez,la-florida,casa,venta,,179000000.0,110,169,3,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1990055615-colombia-walker-martinez-_JM
BAJA,2009524549,Se Vende Acogedora Casa Pareada Diego Portales La Florida,la-florida,casa,venta,,86000000.0,1,1,3,1,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-2009524549-se-vende-acogedora-casa-pareada-diego-portales-la-florida-_JM
BAJA,4228883136,Venta La Florida,la-florida,casa,venta,5500.0,,160,190,3,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4228883136-venta-la-florida-_JM
BAJA,3762905986,Venta Casa En Condominio La Florida 90mt2,la-florida,casa,venta,,130000000.0,80,90,5,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3762905986-venta-casa-en-condominio-la-florida-90mt2-_JM
BAJA,1835959989,Venta Casa Townhouse 3d 4b Estar Estacionamiento La Florida,la-florida,casa,venta,4990.0,,103,103,3,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1835959989-venta-casa-townhouse-3d-4b-estar-estacionamiento-la-florida-_JM
BAJA,4031350764,Camino La Plegaria  Condominio  Alto Macul. La Florida.,la-florida,casa,venta,,295000000.0,124,384,4,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4031350764-camino-la-plegaria-condominio-alto-macul-la-florida-_JM
BAJA,1997614583,Diego Portales,la-florida,casa,venta,2600.0,,90,100,3,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1997614583-diego-portales-_JM
BAJA,1996221125,Venta Casa Alto Macul,la-florida,casa,venta,10500.0,,170,190,5,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1996221125-venta-casa-alto-macul-_JM
BAJA,3742195682,Venta De Casa En La Florida Jardín Alto 4 Dormitorios,la-florida,casa,venta,,155000000.0,75,162,4,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3742195682-venta-de-casa-en-la-florida-jardin-alto-4-dormitorios-_JM
BAJA,4135249710,Casa Con Amplio Antejardín.,la-florida,casa,venta,2500.0,,105,120,4,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4135249710-casa-con-amplio-antejardin-_JM
BAJA,2031474769,Terreno 1000 M2 Con 21m De Frente  Ideal Constructora,la-florida,casa,venta,8400.0,,120,1000,4,2,inmobiliaria_en_titulo,https://portalinmobiliario.com/MLC-2031474769-terreno-1000-m2-con-21m-de-frente-ideal-constructora-_JM
BAJA,4187200180,Casa Familiar En Condominio | 4 Dormitorios + Home Office,la-florida,casa,venta,7500.0,,126,133,4,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4187200180-casa-familiar-en-condominio-4-dormitorios-home-office-_JM
BAJA,4134821708,Casa Ubicada En Villa.,la-florida,casa,venta,,85000000.0,72,72,2,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4134821708-casa-ubicada-en-villa-_JM
BAJA,2064056709,Casa Esquina Excelente Ubicación,la-florida,casa,venta,,170000000.0,67,242,3,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2064056709-casa-esquina-excelente-ubicacion-_JM
BAJA,4135276718,Casa Sólida 1 Piso,la-florida,casa,venta,,200000000.0,72,200,3,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4135276718-casa-solida-1-piso-_JM
BAJA,4225058100,"Casa Alto Macul, 3d, 3b, Piscina Y Quincho.",la-florida,casa,venta,8190.0,,114,324,3,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4225058100-casa-alto-macul-3d-3b-piscina-y-quincho-_JM
BAJA,4208897002,"Casa Alto Macul Quincho Piscina, Terrazas, 3 Estacionamiento",la-florida,casa,venta,8500.0,,119,350,3,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4208897002-casa-alto-macul-quincho-piscina-terrazas-3-estacionamiento-_JM
BAJA,4138911878,Casa Sector Residencial La Florida,la-florida,casa,venta,,178000000.0,89,147,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4138911878-casa-sector-residencial-la-florida-_JM
BAJA,4173022330,Casa Para Remodelación,la-florida,casa,venta,,155000000.0,350,380,4,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4173022330-casa-para-remodelacion-_JM
BAJA,4173015124,Edificio Baum,la-florida,departamento,venta,3036.0,,28,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4173015124-edificio-baum-_JM
BAJA,625887293,Tempo Inés,la-florida,departamento,venta,2451.0,,33,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-625887293-tempo-ines-_JM
BAJA,1893930482,Tempo Mackenna,la-florida,departamento,venta,2575.0,,34,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1893930482-tempo-mackenna-_JM
BAJA,2343471096,Tempo Carrera,la-florida,departamento,venta,2517.0,,35,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2343471096-tempo-carrera-_JM
BAJA,1868935701,Vicente Valdés 261,la-florida,departamento,venta,2558.0,,25,,2,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1868935701-vicente-valdes-261-_JM
BAJA,616884133,Tempo Trinidad,la-florida,departamento,venta,4311.0,,73,,3,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-616884133-tempo-trinidad-_JM
BAJA,4173015066,Edificio Mood,la-florida,departamento,venta,3219.0,,30,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4173015066-edificio-mood-_JM
BAJA,1564547987,Vicuña Mackenna,la-florida,departamento,venta,1993.0,,23,,2,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1564547987-vicuna-mackenna-_JM
BAJA,2936376984,Entre Vicuñas,la-florida,departamento,venta,2555.0,,28,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2936376984-entre-vicunas-_JM
BAJA,2936003992,Edificio Don Pepe 154,la-florida,departamento,venta,3058.0,,28,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2936003992-edificio-don-pepe-154-_JM
BAJA,2936086054,Froilán Roa 5731,la-florida,departamento,venta,2789.0,,31,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2936086054-froilan-roa-5731-_JM
BAJA,1582633839,Mirador Casona,la-florida,departamento,venta,2540.0,,26,,2,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1582633839-mirador-casona-_JM
BAJA,1600043408,Convet Edificio Rojas Magallanes 2457,la-florida,departamento,venta,4250.0,,65,,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1600043408-convet-edificio-rojas-magallanes-2457-_JM
BAJA,1689119693,Paso El Roble,la-florida,departamento,venta,2390.0,,25,,2,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1689119693-paso-el-roble-_JM
BAJA,1938067659,Vicuña Mackenna 11508,la-florida,departamento,venta,2616.0,,39,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1938067659-vicuna-mackenna-11508-_JM
BAJA,1855221759,Siena Parque Vicuña Mackenna 10811,la-florida,departamento,venta,3129.0,,31,,1,1,inmobiliaria_en_titulo | nombre_de_proyecto,https://portalinmobiliario.com/MLC-1855221759-siena-parque-vicuna-mackenna-10811-_JM
BAJA,1855209085,Siena Vicuña 6633,la-florida,departamento,venta,2649.0,,30,,1,1,inmobiliaria_en_titulo | titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1855209085-siena-vicuna-6633-_JM
BAJA,3955912530,Ama Quillayes,la-florida,departamento,venta,2540.0,,35,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3955912530-ama-quillayes-_JM
BAJA,1689110245,Alonso De Ercilla 7551,la-florida,departamento,venta,2760.0,,31,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1689110245-alonso-de-ercilla-7551-_JM
BAJA,1248809629,Absalón Aliwen,la-florida,departamento,venta,3905.0,,67,,3,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1248809629-absalon-aliwen-_JM
BAJA,1592670762,Edificio Refugio New,la-florida,departamento,venta,3584.0,,50,,2,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1592670762-edificio-refugio-new-_JM
BAJA,1379757805,Condominio Uruguay,la-florida,departamento,venta,2990.0,,38,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1379757805-condominio-uruguay-_JM
BAJA,1514214179,Activa Wm815,la-florida,departamento,venta,2899.0,,34,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1514214179-activa-wm815-_JM
BAJA,2906443124,Vive Barcelona,la-florida,departamento,venta,2735.0,,29,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2906443124-vive-barcelona-_JM
BAJA,2025077801,Edificio Doña Mercedes,la-florida,departamento,venta,3924.0,,57,,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2025077801-edificio-dona-mercedes-_JM
BAJA,3318366382,Nueva Uno,la-florida,departamento,venta,1890.0,,24,,2,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3318366382-nueva-uno-_JM
BAJA,2719620714,Edificio Florida Connect,la-florida,departamento,venta,2182.0,,28,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2719620714-edificio-florida-connect-_JM
BAJA,3509778602,Altavista Iv,la-florida,departamento,venta,4773.0,,70,,2,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3509778602-altavista-iv-_JM
BAJA,4135261498,Edificio Mackenna Oriente,la-florida,departamento,venta,2066.0,,20,,2,1,nombre_de_proyecto | m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-4135261498-edificio-mackenna-oriente-_JM
BAJA,1463636075,Aires La Florida 2,la-florida,departamento,venta,2430.0,,20,,1,1,titulo_corto_tipo_nombre | m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-1463636075-aires-la-florida-2-_JM
BAJA,1593642229,Neoflorida 3,la-florida,departamento,venta,3628.0,,47,,2,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1593642229-neoflorida-3-_JM
BAJA,1554299315,Urban La Florida,la-florida,departamento,venta,3110.0,,33,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1554299315-urban-la-florida-_JM
BAJA,1743352393,El Estero 303,la-florida,departamento,venta,2940.0,,27,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1743352393-el-estero-303-_JM
BAJA,3927235914,Rodríguez Velasco 22,la-florida,departamento,venta,2760.0,,20,,1,1,titulo_corto_tipo_nombre | m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-3927235914-rodriguez-velasco-22-_JM
BAJA,1572746505,Terrazas De La Florida,la-florida,departamento,venta,2657.0,,37,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1572746505-terrazas-de-la-florida-_JM
BAJA,1564617251,Edificio Parque Plantino,la-florida,departamento,venta,3650.0,,38,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1564617251-edificio-parque-plantino-_JM
BAJA,2872032976,Millalongo 72,la-florida,departamento,venta,2399.0,,29,,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2872032976-millalongo-72-_JM
BAJA,1783450761,Edificio Koiwe,la-florida,departamento,venta,2721.0,,34,,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1783450761-edificio-koiwe-_JM
BAJA,1461796499,Smart La Florida 10695,la-florida,departamento,venta,3329.0,,52,,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1461796499-smart-la-florida-10695-_JM
BAJA,4071305332,Edificio Liverpool,la-florida,departamento,venta,3749.0,,47,,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4071305332-edificio-liverpool-_JM
BAJA,2053138821,Cerca De Bupa Depto 1d+1b Vista Oriente Cercano A Metro,la-florida,departamento,venta,2200.0,,34,34,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2053138821-cerca-de-bupa-depto-1d1b-vista-oriente-cercano-a-metro-_JM
BAJA,1972696849,Venta Departamento Barrio Parque Brasil - La Florida,la-florida,departamento,venta,2966.0,,52,59,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1972696849-venta-departamento-barrio-parque-brasil-la-florida-_JM
BAJA,2039836989,3d + 2b + Est. / Jardín Alto / Rojas Magallanes,la-florida,departamento,venta,4800.0,,95,95,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2039836989-3d-2b-est-jardin-alto-rojas-magallanes-_JM
BAJA,4223759516,"Lindo Dpto. En  Mall Plaza Vespucio, Cerca De 3 E. Metro",la-florida,departamento,venta,,134000000.0,70,70,3,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4223759516-lindo-dpto-en-mall-plaza-vespucio-cerca-de-3-e-metro-_JM
BAJA,4213383876,"Vista Despejada 1 Estacionamiento, Proximo Al Metro",la-florida,departamento,venta,,94900000.0,38,43,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4213383876-vista-despejada-1-estacionamiento-proximo-al-metro-_JM
BAJA,4223647874,Cercano A Metro Mirador,la-florida,departamento,venta,,110000000.0,40,47,2,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4223647874-cercano-a-metro-mirador-_JM
BAJA,2076884147,Atencion Inversionistas!!semi Nuevo,la-florida,departamento,venta,2300.0,,34,35,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2076884147-atencion-inversionistassemi-nuevo-_JM
BAJA,4014345910,Lindo Dpto. Vista Panorámica; En Metros Bellavista Y Mirador,la-florida,departamento,venta,4100.0,,90,90,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4014345910-lindo-dpto-vista-panoramica-en-metros-bellavista-y-mirador-_JM
BAJA,3968824768,Av. Americo Vespucio A 10 Minutos A Pie Metro Vicuña Mackenn,la-florida,departamento,venta,3600.0,,4,54,2,2,superficies_incoherentes | m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-3968824768-av-americo-vespucio-a-10-minutos-a-pie-metro-vicuna-mackenn-_JM
BAJA,3803434656,1d + 1b + Vista Panorámica + Buena Conectividad,la-florida,departamento,venta,2260.0,,30,30,1,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3803434656-1d-1b-vista-panoramica-buena-conectividad-_JM
BAJA,3575558688,"Departamento En Venta Metro Vicente Valdés, La Florida",la-florida,departamento,venta,4296.0,,2,72,3,2,superficies_incoherentes | m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-3575558688-departamento-en-venta-metro-vicente-valdes-la-florida-_JM
