id_eliminado,id_conservado,confianza,titulo_eliminado,precio_uf_eliminado,precio_clp_eliminado,m2_util,direccion,url
4222352470,2037597529,ALTA,Amplio 3d1b Con Terraza En San Miguel,1863.0,76093844,47,"Avenida Santa Rosa, 5741, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-4222352470-amplio-3d1b-con-terraza-en-san-miguel-_JM
3880304630,3879113322,ALTA,Departamento En Venta En San Miguel,1950.0,79647340,45,"IMPECABLE .CASI NUEVO----  EQUIPADISIMO    SEBASTAPOL - Lo Ovalle, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-3880304630-departamento-en-venta-en-san-miguel-_JM
2033695255,3879113322,ALTA,San Miguel - Inversión. Arriendo Más Alto Que Dividendo,1590.0,64943216,45,"San Petersburgo 6351, San Miguel, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-2033695255-san-miguel-inversion-arriendo-mas-alto-que-dividendo-_JM
4179305972,4016779826,ALTA,Departamento En Venta De 2 Dorm. En San Miguel,2600.0,106196454,39,"¡OPORTUNIDAD!, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-4179305972-departamento-en-venta-de-2-dorm-en-san-miguel-_JM
4213379878,4016779826,ALTA,Oportunidad En San Miguel 2d/ 1b (113842),2600.0,106196454,39,"Cuarta Avenida, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-4213379878-oportunidad-en-san-miguel-2d-1b-113842-_JM
4118647438,2045859487,ALTA,Depto En Venta De 1 Dorm &#43; 1 Baño &#43; Terraza En San M,2500.0,102111975,42,"Av. Salesianos Y Teresa Vial, Lo Vial, San Miguel",https://portalinmobiliario.com/MLC-4118647438-depto-en-venta-de-1-dorm-43-1-bano-43-terraza-en-san-m-_JM
4230797230,2045859487,ALTA,Inversión Ideal: Alta Demanda Y Conectividad (172266),2500.0,102111975,42,"Gran Avenida 4200 - 4500, San Miguel, Chile, Lo Vial, San Miguel",https://portalinmobiliario.com/MLC-4230797230-inversion-ideal-alta-demanda-y-conectividad-172266-_JM
4201733924,2953977670,ALTA,"Arriendo De Departamento En San Miguel. 1 Dormitorio, 1 Baño",8.54,349000.0,33,"Lazo 1200 - 1500, San Miguel, Lo Vial, San Miguel",https://portalinmobiliario.com/MLC-4201733924-arriendo-de-departamento-en-san-miguel-1-dormitorio-1-bano-_JM
4234135230,2953977670,ALTA,Edificio Lazo I Vista Poniente Piso 6,8.47,346000.0,33,"Lazo 1350, Lo Vial, San Miguel",https://portalinmobiliario.com/MLC-4234135230-edificio-lazo-i-vista-poniente-piso-6-_JM
2037562561,3455987354,ALTA,Edificio Toledo Rent Vista Surponiente Piso 3,7.52,307000.0,33,"Álvarez De Toledo 672, El Llano, San Miguel",https://portalinmobiliario.com/MLC-2037562561-edificio-toledo-rent-vista-surponiente-piso-3-_JM
4142643934,3455987354,ALTA,Edificio Toledo Rent Vista Poniente Piso 7,7.57,309000.0,33,"Álvarez De Toledo 672, El Llano, San Miguel",https://portalinmobiliario.com/MLC-4142643934-edificio-toledo-rent-vista-poniente-piso-7-_JM
4164887796,2048442197,ALTA,"Depto 1d/1b En San Miguel, Cerca Del Metro Ciudad Del Niño",8.57,350000.0,37,"A 7 MINUTOS DE ESTACIÓN CIUDAD DEL NIÑO., Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-4164887796-depto-1d1b-en-san-miguel-cerca-del-metro-ciudad-del-nino-_JM
2071209889,2048442197,ALTA,Departamento Cuarta Avenida Id: 172437,8.57,350000.0,34,"Cuarta Avenida, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-2071209889-departamento-cuarta-avenida-id-172437-_JM
2025083169,1958830413,ALTA,"María Auxiliadora 975 - Departamento 1d1b, San Miguel",8.18,333988.0,34,"Maria Auxiliadora 975, El Llano, San Miguel",https://portalinmobiliario.com/MLC-2025083169-maria-auxiliadora-975-departamento-1d1b-san-miguel-_JM
2053556027,1958830413,ALTA,Arriendo Metro San Miguel / Maria Auxiliadora,8.54,349000.0,34,"Metro San Miguel, El Llano, San Miguel",https://portalinmobiliario.com/MLC-2053556027-arriendo-metro-san-miguel-maria-auxiliadora-_JM
4217816946,2009462109,ALTA,"Depto. 1d 1b &#43; 1bod, Quinta Avenida 1475, San Miguel",6.37,260000.0,30,"Depto. 1D 1B &#43; 1Bod, Quinta Avenida 1475, San Miguel, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-4217816946-depto-1d-1b-43-1bod-quinta-avenida-1475-san-miguel-_JM
4234021808,2009462109,ALTA,"Arriendo Depto. 1d 1b 1bod Metro Ciudad Del Niño, San Miguel",6.37,260000.0,30,"Arriendo Depto. 1D 1B 1Bod, Metro Ciudad Del Niño, San Miguel, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-4234021808-arriendo-depto-1d-1b-1bod-metro-ciudad-del-nino-san-miguel-_JM
4145405596,2037565757,ALTA,Dp 1d 1b Pedro Alarcón 777 San Miguel,7.34,300000.0,32,"Alcalde Pedro Alarcón 777, Santiago, San Miguel, El Llano, San Miguel",https://portalinmobiliario.com/MLC-4145405596-dp-1d-1b-pedro-alarcon-777-san-miguel-_JM
4191175294,2037565757,ALTA,Dpto De Una Habitacion En San Miguel - 50% Dscto Primer Mes,7.83,320000.0,32,"Alcalde Pedro Alarcón 777, Santiago, San Miguel, El Llano, San Miguel",https://portalinmobiliario.com/MLC-4191175294-dpto-de-una-habitacion-en-san-miguel-50-dscto-primer-mes-_JM
4191185056,4229146552,ALTA,Arriendo Metro Lo Vial / Pedro Mira / San Miguel,11.53,471000.0,55,"Metro Lo Vial, Lo Vial, San Miguel",https://portalinmobiliario.com/MLC-4191185056-arriendo-metro-lo-vial-pedro-mira-san-miguel-_JM
4229146774,4229146552,ALTA,Pedro Mira 1028 Departamentos 2 Dorms Terraza Piso 3,11.82,482700.0,55,"Pedro Mira 1028, San Miguel., Lo Vial, San Miguel",https://portalinmobiliario.com/MLC-4229146774-pedro-mira-1028-departamentos-2-dorms-terraza-piso-3-_JM
4201745622,4196462190,ALTA,"Dos Dormitorios Con Estacionamiento Y Bodega , Calle Berlin",11.02,450000.0,54,"Berlín 900 - 1200, San Miguel, Lo Vial, San Miguel",https://portalinmobiliario.com/MLC-4201745622-dos-dormitorios-con-estacionamiento-y-bodega-calle-berlin-_JM
4241427532,4196462190,ALTA,"Dos Dormitorios Con Estacionamiento Y Bodega , Calle Berlin",11.02,450000.0,54,"Berlín 900 - 1200, San Miguel, Lo Vial, San Miguel",https://portalinmobiliario.com/MLC-4241427532-dos-dormitorios-con-estacionamiento-y-bodega-calle-berlin-_JM
2076884019,2059584919,ALTA,Arriendo Sin Comisión  Dueño Directo,10.26,419000.0,47,"Cuarta Avenida 1170, San Miguel, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-2076884019-arriendo-sin-comision-dueno-directo-_JM
4229761092,2059584919,ALTA,Funcional Depto 2 Dormitorios,10.26,419000.0,47,"CUARTA AVENIDA / GRAN AVENIDA, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-4229761092-funcional-depto-2-dormitorios-_JM
4145427056,4096286872,ALTA,"Depto 1dorm, Metro San Miguel Con Estac.",12.98,530000.0,38,"EL LLANO, El Llano, San Miguel",https://portalinmobiliario.com/MLC-4145427056-depto-1dorm-metro-san-miguel-con-estac-_JM
4173922618,4096286872,ALTA,Depto. 1dorm. Metro San Miguel (157532),12.98,530000.0,42,"Arcángel, El Llano, San Miguel",https://portalinmobiliario.com/MLC-4173922618-depto-1dorm-metro-san-miguel-157532-_JM
2037602727,4098194962,ALTA,"Arrienda Dpto 1d,1b Varas Mena 865, San Miguel",8.08,330000.0,42,"Varas Mena 865, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-2037602727-arrienda-dpto-1d1b-varas-mena-865-san-miguel-_JM
4229151556,4098194962,ALTA,"Se Arrienda Amplio Dpto 1d,1b Varas Mena 865, San Miguel",8.08,330000.0,42,"Varas Mena 865, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-4229151556-se-arrienda-amplio-dpto-1d1b-varas-mena-865-san-miguel-_JM
3866559060,3583843302,ALTA,"Excelente Sector Residencial, Ideal Para Familia Numerosa.",7600.0,310420404,100,"Prof. Juan Gómez Millas 2905, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-3866559060-excelente-sector-residencial-ideal-para-familia-numerosa-_JM
4187205764,3959109128,ALTA,Casa En Venta 3 Dorm. Pasaje Cerrado En Ñuñoa,6950.0,283871290,98,"Sucre Casa Para Remodelar Pasaje Cerrado, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4187205764-casa-en-venta-3-dorm-pasaje-cerrado-en-nunoa-_JM
4138522758,1935575741,ALTA,Casa En Venta De 5 Dorm. En Ñuñoa Impecable,15800.0,645347682,273,"Pedro De Valdivia / Diagonal Oriente, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4138522758-casa-en-venta-de-5-dorm-en-nunoa-impecable-_JM
3556187568,4222355990,ALTA,Casa En Venta De 4 Dorm. En Ñuñoa,13000.0,530982270,183,"José Ignacio Vergara, Plaza Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-3556187568-casa-en-venta-de-4-dorm-en-nunoa-_JM
4134716728,3559931160,ALTA,Amplia Casa En Venta En Ñuñoa. Comodidad De Tener ...,10990.0,448884242,187,"Ñuñoa, Parque Botánico",https://portalinmobiliario.com/MLC-4134716728-amplia-casa-en-venta-en-nunoa-comodidad-de-tener--_JM
3994339136,1873401263,ALTA,"Casa Sólida Con Gran Jardín Y Piscina En Ñuñoa, A ...",23200.0,947599128,231,"Ñuñoa, Diagonal Oriente",https://portalinmobiliario.com/MLC-3994339136-casa-solida-con-gran-jardin-y-piscina-en-nunoa-a--_JM
4042052778,1893577079,ALTA,Casa En Venta De 6 Dormitorios 3 Baños En Ñuñoa,11590.0,473391116,240,"Obispo Orrego 840, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4042052778-casa-en-venta-de-6-dormitorios-3-banos-en-nunoa-_JM
2053535035,3989566776,ALTA,Casa En Venta 4d / 2b / 1e - Ñuñoa ( Carlos Aguirre Luco),11000.0,449292690,147,"CARLOS AGUIRRE LUCO/ PUCARA, Parque Botánico, Ñuñoa",https://portalinmobiliario.com/MLC-2053535035-casa-en-venta-4d-2b-1e-nunoa-carlos-aguirre-luco-_JM
4218351566,4219659640,ALTA,"Estilo Único En Ñuñoa, Doble Altura Y Parquet (171784)",10800.0,441123732,120,"Nueva Hannover 300 - 600, Ñuñoa, Chile, Plaza Egaña, Ñuñoa",https://portalinmobiliario.com/MLC-4218351566-estilo-unico-en-nunoa-doble-altura-y-parquet-171784-_JM
4170370844,2013059717,ALTA,Venta Casa 7d Ñuñoa Con Acceso Independiente,3892.79,159000000.0,120,"Rodrigo De Araya, Juan Gómez Millas, Ñuñoa",https://portalinmobiliario.com/MLC-4170370844-venta-casa-7d-nunoa-con-acceso-independiente-_JM
4201706274,4073490450,ALTA,Casa  Para Renovar Amplio Terreno Ideal Comercial,11300.0,461546127,120,"Avenida Simón Bolívar, 4800, Ñuñoa",https://portalinmobiliario.com/MLC-4201706274-casa-para-renovar-amplio-terreno-ideal-comercial-_JM
4142641662,4109148736,ALTA,Casa En Venta De 4 Dorm. En Ñuñoa,12150.0,496264198,119,"Entre Irarrázaval Y Av. Américo Vespucio, Diagonal Oriente, Ñuñoa",https://portalinmobiliario.com/MLC-4142641662-casa-en-venta-de-4-dorm-en-nunoa-_JM
4239782332,4164845236,ALTA,Linda Casa Ñuñoa  Calle Bremen (172563),10590.0,432546326,142,"Bremen 1 - 300, Metro Simón Bolivar, Ñuñoa",https://portalinmobiliario.com/MLC-4239782332-linda-casa-nunoa-calle-bremen-172563-_JM
4222353314,3991551236,ALTA,"Amplia Y Accesible, En Sector Residencial",11250.0,459503888,140,"Juan Jara 2400 - 2700, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa",https://portalinmobiliario.com/MLC-4222353314-amplia-y-accesible-en-sector-residencial-_JM
3807228474,3745092600,ALTA,Amplia Casa En Rodrigo De Araya. Ñuñoa.,3892.79,159000000.0,140,"Av. Rodrigo De Araya 3690, Ñuñoa, Santiago, Juan Gómez Millas, Ñuñoa",https://portalinmobiliario.com/MLC-3807228474-amplia-casa-en-rodrigo-de-araya-nunoa-_JM
1999205601,3979162708,ALTA,Amplia Casa En Condominio_ Exenta Del Pago De Contribuciones,8500.0,347180715,134,"General Gorostiaga 953, Ñuñoa, Chile, Parque Botánico, Ñuñoa",https://portalinmobiliario.com/MLC-1999205601-amplia-casa-en-condominio-exenta-del-pago-de-contribuciones-_JM
4093520428,3910000488,ALTA,Cerca De Colegios. Gran Casa Familiar En Venta En ...,15000.0,612671850,198,"Ñuñoa, Plaza Egaña",https://portalinmobiliario.com/MLC-4093520428-cerca-de-colegios-gran-casa-familiar-en-venta-en--_JM
4201732502,1938080025,ALTA,Casa Completamente Remodelada - Quincho Y Piscina,15950.0,651474400,202,"Julio Zegers / Pedro Torres, Parque Juan XXIII, Ñuñoa",https://portalinmobiliario.com/MLC-4201732502-casa-completamente-remodelada-quincho-y-piscina-_JM
2076414905,2066886889,ALTA,Casa En Venta De 4 Dorm. En Ñuñoa,6365.56,260000000.0,110,"Av. Américo Vespucio, Diagonal Oriente, Ñuñoa",https://portalinmobiliario.com/MLC-2076414905-casa-en-venta-de-4-dorm-en-nunoa-_JM
2022493089,2020677873,ALTA,Recién Pintada A Pasos Del Metro Los Orientales Supermercad,6500.0,265491135,76,"La Quilla 600 - 900, Ñuñoa, Villa Frei, Ñuñoa",https://portalinmobiliario.com/MLC-2022493089-recien-pintada-a-pasos-del-metro-los-orientales-supermercad-_JM
2039845769,3583806402,ALTA,Casa A Pasos De Metro Principe De Gales,12300.0,502390917,127,"Diego De Almagro, Ñuñoa",https://portalinmobiliario.com/MLC-2039845769-casa-a-pasos-de-metro-principe-de-gales-_JM
4105674042,4063907292,ALTA,Casa Para Remodelar 4d/3b Villaseca - Hernán Cortés,10000.0,408447900,150,"Villaseca 777, Santiago, Ñuñoa, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4105674042-casa-para-remodelar-4d3b-villaseca-hernan-cortes-_JM
3817128062,3946835310,ALTA,Casa En Venta De 3 Dorm. En Ñuñoa,11800.0,481968522,180,"Simon Bolivar/Colegio Calasanz, Parque Juan XXIII, Ñuñoa",https://portalinmobiliario.com/MLC-3817128062-casa-en-venta-de-3-dorm-en-nunoa-_JM
4219659642,3789901520,ALTA,"Simón Bolívar, 191 Mts2. Utiles/535 Mts2. Terreno",15450.0,631052006,191,"Pascual Baburriza, 1 - 300, Plaza Egaña, Ñuñoa",https://portalinmobiliario.com/MLC-4219659642-simon-bolivar-191-mts2-utiles535-mts2-terreno-_JM
4201731246,4160032700,ALTA,"Casa En Condominio 5d-3b En Venta, Ñuñoa",10990.0,448884242,188,"Coventry 363, 7750000 Ñuñoa, Región Metropolitana, Chile, Metro Simón Bolivar, Ñuñoa",https://portalinmobiliario.com/MLC-4201731246-casa-en-condominio-5d-3b-en-venta-nunoa-_JM
3620928374,3568655314,ALTA,Casa En Venta En Ñuñoa,12950.0,528940030,177,"República De Israel 1500 - 1800, Santiago, Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-3620928374-casa-en-venta-en-nunoa-_JM
4091662252,3815731556,ALTA,Casa En Venta De 4 Dorm. En Ñuñoa,11000.0,449292690,173,"Villaseca, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4091662252-casa-en-venta-de-4-dorm-en-nunoa-_JM
4234266736,2068808235,ALTA,"Casa 2 Pisos Mas Mansarda, 236mts2 / Ñuñoa",9000.0,367603110,236,"San Andrés, 4200 - 4500, Villa Frei, Ñuñoa",https://portalinmobiliario.com/MLC-4234266736-casa-2-pisos-mas-mansarda-236mts2-nunoa-_JM
4161005368,1858302039,ALTA,Casa Con Alto Potencial Comercial Avda.ossa,8750.0,357391912,153,"OSSA, 300 - 600, Plaza Egaña, Ñuñoa",https://portalinmobiliario.com/MLC-4161005368-casa-con-alto-potencial-comercial-avdaossa-_JM
4146252294,1954097041,ALTA,"Casa Amplia 2 Pisos En Venta  Macul, Excequiel Fernández...",,155000000.0,142,"Campus San Joaquín, Macul",https://portalinmobiliario.com/MLC-4146252294-casa-amplia-2-pisos-en-venta-macul-excequiel-fernandez-_JM
3773039366,1941262355,ALTA,"Villa Campus, Macul",,340000000.0,99,"Los Biólogos 2773, Macul, Campus San Joaquín, Macul",https://portalinmobiliario.com/MLC-3773039366-villa-campus-macul-_JM
2082075959,1935691915,ALTA,Casa En Venta En Lomas De Macul Con Jardín,,140000000.0,120,"Pje. C 5572, Macul, Chile, Lomas De Macul, Macul",https://portalinmobiliario.com/MLC-2082075959-casa-en-venta-en-lomas-de-macul-con-jardin-_JM
4247385950,4238306642,ALTA,Casa En Venta Macul Frente A Metro Pedreros,,285000000.0,110,"Av. Marathón 2034, Macul, Chile, Macul",https://portalinmobiliario.com/MLC-4247385950-casa-en-venta-macul-frente-a-metro-pedreros-_JM
2053115973,4135261432,ALTA,Tu Refugio Familiar En Macul: Casa De 4 Dormitor (175125),5998.32,245000000.0,163,"Avenida Marathón 2100 - 2400, Las Dalias, Macul",https://portalinmobiliario.com/MLC-2053115973-tu-refugio-familiar-en-macul-casa-de-4-dormitor-175125-_JM
3803508190,4186973518,ALTA,Casa Con Gran Terreno Y Living Doble Altura | 5d 3b | Macul,,480000000.0,167,"Madreselvas 4200 - 4500, Macul, Metro Quilín, Macul",https://portalinmobiliario.com/MLC-3803508190-casa-con-gran-terreno-y-living-doble-altura-5d-3b-macul-_JM
4160889626,4120946144,ALTA,"Departamento 2 Dormitorios En Venta, A Pasos De Estación Me",,99000000.0,39,"Avenida Macul 6310, Macul, Chile, Metro Macul, Macul",https://portalinmobiliario.com/MLC-4160889626-departamento-2-dormitorios-en-venta-a-pasos-de-estacion-me-_JM
2092204545,3939135284,ALTA,En Venta Depto En Av.quilín Con Macul,,105000000.0,44,"Avenida Quilin 3375, Macul, Chile, Villa Macul, Macul",https://portalinmobiliario.com/MLC-2092204545-en-venta-depto-en-avquilin-con-macul-_JM
4219656382,4012883998,ALTA,Ideal Inversión En Sector Exclusivo (171817),,135000000.0,63,"Avenida Escuela Agrícola 1500 - 1800, Macul, Chile, Metro Camino Agrícola, Macul",https://portalinmobiliario.com/MLC-4219656382-ideal-inversion-en-sector-exclusivo-171817-_JM
4234129702,2071198585,ALTA,Estudio Amoblado Piso 2 Sgarantia 2 Cuotas Metro Camino Agri,,350000.0,33,"Estudio Amoblado Sin Cheque Sin Aval, Metro Camino Agrícola, Macul",https://portalinmobiliario.com/MLC-4234129702-estudio-amoblado-piso-2-sgarantia-2-cuotas-metro-camino-agri-_JM
2082159007,2001123047,ALTA,Arriendo Departamento Macul,,380000.0,33,"LOS ESPINOS CON EXEQUIEL FERNANDEZ, Las Dalias, Macul",https://portalinmobiliario.com/MLC-2082159007-arriendo-departamento-macul-_JM
4191179894,2059579499,ALTA,Metro Macul / Condominio Las Palmas / Entrega Inmediata,,390000.0,35,"Avenida Sergio Vieira De Mello 6300 - 6600, Macul, Chile, Metro Macul, Macul",https://portalinmobiliario.com/MLC-4191179894-metro-macul-condominio-las-palmas-entrega-inmediata-_JM
2092297125,2074084409,ALTA,"Dpto. 2d/1b A Pasos Del Metro Las Torres, Macul",,430000.0,45,"Av. Américo Vespucio 4451, Macul, Metro Las Torres, Macul",https://portalinmobiliario.com/MLC-2092297125-dpto-2d1b-a-pasos-del-metro-las-torres-macul-_JM
4201706550,2046335829,ALTA,Depto 2d 2b En Macul · Semi Amoblado · Urban Up,,560000.0,46,"Los Clarines 3050, Las Dalias, Macul",https://portalinmobiliario.com/MLC-4201706550-depto-2d-2b-en-macul-semi-amoblado-urban-up-_JM
2076834615,4130595974,ALTA,Departamento 1 Dormitorio Con Estacionamiento Metro Macul,,380000.0,45,"Sergio Vieira De Mello 6220, Macul, Chile, Metro Macul, Macul",https://portalinmobiliario.com/MLC-2076834615-departamento-1-dormitorio-con-estacionamiento-metro-macul-_JM
4229045254,4229045248,ALTA,Retail Ramon Cruz Montt 3291 Arriendo Depto 1 Dorm,11.02,450000.0,43,"Ramón Cruz Montt 3291, Metro Quilín, Macul",https://portalinmobiliario.com/MLC-4229045254-retail-ramon-cruz-montt-3291-arriendo-depto-1-dorm-_JM
2069555349,4201730556,ALTA,Depto 2d 2b Con Estacionamiento Y Bodega  Av Macul Rm,,650000.0,48,"Av. Macul 3474, Villa Macul, Macul",https://portalinmobiliario.com/MLC-2069555349-depto-2d-2b-con-estacionamiento-y-bodega-av-macul-rm-_JM
4247386664,4206499568,ALTA,Arriendo Dpto 2d/1b Metro Macul,,400000.0,50,"Avenida Macul, 6335, Metro Macul, Macul",https://portalinmobiliario.com/MLC-4247386664-arriendo-dpto-2d1b-metro-macul-_JM
4198332436,4168146030,ALTA,Larrondo Propiedades Dept 2d 1b Con Estac. Macul Con Quilín,,480000.0,48,"Av. Macul 3198, Macul, Santa Julia De Macul, Macul",https://portalinmobiliario.com/MLC-4198332436-larrondo-propiedades-dept-2d-1b-con-estac-macul-con-quilin-_JM
4230663818,4225060950,ALTA,Habite En Un Lugar Tranquilo Y Comodo Departamento,,550000.0,54,"Los Plátanos, 3295, Santa Julia De Macul, Macul",https://portalinmobiliario.com/MLC-4230663818-habite-en-un-lugar-tranquilo-y-comodo-departamento-_JM
4246166218,2071202591,ALTA,Lindo Departamento Al Lado Del Metro Las Torres,,435000.0,55,"Avenida Américo Vespucio, 4601, Metro Las Torres, Macul",https://portalinmobiliario.com/MLC-4246166218-lindo-departamento-al-lado-del-metro-las-torres-_JM
4093523726,4093497772,ALTA,Departamento 2d &#43; 2b Condominio Laguna Centro,,520000.0,54,"Av Quilin 155, Metro Carlos Valdovinos, Macul",https://portalinmobiliario.com/MLC-4093523726-departamento-2d-43-2b-condominio-laguna-centro-_JM
4155687752,2011908321,ALTA,Departamento Avenida Quilin Id: 174094,,350000.0,30,"Avenida Quilin, Metro Carlos Valdovinos, Macul",https://portalinmobiliario.com/MLC-4155687752-departamento-avenida-quilin-id-174094-_JM
2091490963,4126582810,ALTA,Moderno 1d Amoblado Con Terraza Y Ac En Macul,,400000.0,30,"Av. Quilin 1 - 300, Macul, Metro Carlos Valdovinos, Macul",https://portalinmobiliario.com/MLC-2091490963-moderno-1d-amoblado-con-terraza-y-ac-en-macul-_JM
2053132961,2053132959,ALTA,Edificio Missouri Vista Nororiente Piso 14,,360000.0,30,"Missouri 3885, Metro Macul, Macul",https://portalinmobiliario.com/MLC-2053132961-edificio-missouri-vista-nororiente-piso-14-_JM
4246173550,2071210295,ALTA,Descuento En Arriendo Macul 2d/2b/estc/bodega,,550000.0,64,"Santa Cristina, 3148, Escuela Agrícola, Macul",https://portalinmobiliario.com/MLC-4246173550-descuento-en-arriendo-macul-2d2bestcbodega-_JM
4246172092,2070935089,ALTA,Arriendo Estudio  En Sector Universitario,,340000.0,25,"Vicuña Mackenna, 4192, Metro Camino Agrícola, Macul",https://portalinmobiliario.com/MLC-4246172092-arriendo-estudio-en-sector-universitario-_JM
4222350526,4219661442,ALTA,Se Arrienda Dpto Full Amoblado Con Bodega  Metro Cam. Agrico,,300000.0,23,"Arturo Prat 4327, Macul, Metro Camino Agrícola, Macul",https://portalinmobiliario.com/MLC-4222350526-se-arrienda-dpto-full-amoblado-con-bodega-metro-cam-agrico-_JM
4159954370,4134820584,ALTA,Se Arrienda Depto Monoambiente Con Estac Y Bod A Pasos Metro,,340000.0,26,"Av. Escuela Agrícola 1710, Macul, Metro Carlos Valdovinos, Macul",https://portalinmobiliario.com/MLC-4159954370-se-arrienda-depto-monoambiente-con-estac-y-bod-a-pasos-metro-_JM
4219656358,4191764008,ALTA,Arriendo Departamento 1d 1b En Macul 3727,,340000.0,27,"Armando Moock 3727, Macul, Villa Macul, Macul",https://portalinmobiliario.com/MLC-4219656358-arriendo-departamento-1d-1b-en-macul-3727-_JM
4182758892,2013910175,ALTA,"Arriendo Dp. 1d Full Equipado, Balcón Y Bodega",,420000.0,38,"Madreselva - Arriendo 1D1B Balcón, 3020, Las Dalias, Macul",https://portalinmobiliario.com/MLC-4182758892-arriendo-dp-1d-full-equipado-balcon-y-bodega-_JM
4176373512,4125904090,ALTA,"Vista Despejada, 1d1b+est+bx -promo 6 Meses A 380!! -",,410000.0,39,"Madreselvas 3000 - 3300, Macul, Las Dalias, Macul",https://portalinmobiliario.com/MLC-4176373512-vista-despejada-1d1bestbx-promo-6-meses-a-380--_JM
2063373987,2037563535,ALTA,Nuevo Departamento En Arriendo 2d 1b 1e/ Escuela Agricola,,500000.0,42,"Ezequiel Fernandez 3526, Escuela Agrícola, Macul",https://portalinmobiliario.com/MLC-2063373987-nuevo-departamento-en-arriendo-2d-1b-1e-escuela-agricola-_JM
2070925385,4145334156,ALTA,Departamento Semi Amoblado Frente A Metro Camino Agrícola,,420000.0,39,"METRO CAMINO AGRÍCOLA, Metro Camino Agrícola, Macul",https://portalinmobiliario.com/MLC-2070925385-departamento-semi-amoblado-frente-a-metro-camino-agricola-_JM
4229044416,4223492588,ALTA,Arriendo Departamento 3d 2b 1e 2b En Macul.,,600000.0,73,"Av. Américo Vespucio 4601, Macul, Metro Las Torres, Macul",https://portalinmobiliario.com/MLC-4229044416-arriendo-departamento-3d-2b-1e-2b-en-macul-_JM
2074076033,2035109941,ALTA,Arriendo Departamento En Macul 2d2b,,450000.0,70,"Av. Macul 2795, Macul, Las Dalias, Macul",https://portalinmobiliario.com/MLC-2074076033-arriendo-departamento-en-macul-2d2b-_JM
4218346312,4216701734,ALTA,Casa Ampliada Regularizada 2d/2b (176485),,75000000.0,68,"Aillaguriche 1 - 300, San José De La Estrella, La Florida",https://portalinmobiliario.com/MLC-4218346312-casa-ampliada-regularizada-2d2b-176485-_JM
2071205465,3616525846,ALTA,Se Vende  Casa En Avenida Vicuña Mckenna 9967,,315000000.0,70,"Avenida Vicuña Mackenna, 9967, Trinidad, La Florida",https://portalinmobiliario.com/MLC-2071205465-se-vende-casa-en-avenida-vicuna-mckenna-9967-_JM
1965957135,3968098670,ALTA,Av La Florida / Santa Inés,,195000000.0,70,La Florida,https://portalinmobiliario.com/MLC-1965957135-av-la-florida-santa-ines-_JM
2049091967,2001431657,ALTA,Casa En Venta-amplia Y Funcional Con Excelente Potencial,,110000000.0,70,"Los Verdales 6342, La Florida, Lo Cañas - Alto Macul, La Florida",https://portalinmobiliario.com/MLC-2049091967-casa-en-venta-amplia-y-funcional-con-excelente-potencial-_JM
4229316580,3968824004,ALTA,Se Vende Hermosa Casa De 2 Pisos En La Florida,,200000000.0,114,"AVENIDA PERÚ, La Florida",https://portalinmobiliario.com/MLC-4229316580-se-vende-hermosa-casa-de-2-pisos-en-la-florida-_JM
4244617470,2024981163,ALTA,Oportunidad En La Florida (166435),,180000000.0,114,"Raihuen 1 - 300, La Florida Alto, La Florida",https://portalinmobiliario.com/MLC-4244617470-oportunidad-en-la-florida-166435-_JM
3941859694,1949785643,ALTA,"Casa 4d-3b, Jardines De La Viña, La Florida",,310000000.0,140,"Rojas Magallanes 5100 - 5400, La Florida, Jardines De La Viña, La Florida",https://portalinmobiliario.com/MLC-3941859694-casa-4d-3b-jardines-de-la-vina-la-florida-_JM
